Author,Title,Number,Area_Topic,Denomination,Language,Type,Hierarchy,Category,Definition,Language2
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,804,Patologia,,,,,,"Alteraci? dels caràcters anat?mics, histol?gics o cel·lulars d'un ?rgan o d'un teixit per causes patol?giques o accidentals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,804,,lesi?,ca,principal,terme pral.,n f,"Alteraci? dels caràcters anat?mics, histol?gics o cel·lulars d'un ?rgan o d'un teixit per causes patol?giques o accidentals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,804,,lesi?n,es,equivalent,terme pral.,n f,"Alteraci? dels caràcters anat?mics, histol?gics o cel·lulars d'un ?rgan o d'un teixit per causes patol?giques o accidentals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,804,,lesion,en,equivalent,terme pral.,,"Alteraci? dels caràcters anat?mics, histol?gics o cel·lulars d'un ?rgan o d'un teixit per causes patol?giques o accidentals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,805,Anatomia,,,,,,"L?quid transparent, alcal?, procedent de la sang, que circula pels vasos limfàtics i és abocat a les venes.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,805,Fisiologia,,,,,,"L?quid transparent, alcal?, procedent de la sang, que circula pels vasos limfàtics i és abocat a les venes.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,805,,limfa,ca,principal,terme pral.,n f,"L?quid transparent, alcal?, procedent de la sang, que circula pels vasos limfàtics i és abocat a les venes.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,805,,linfa,es,equivalent,terme pral.,n f,"L?quid transparent, alcal?, procedent de la sang, que circula pels vasos limfàtics i és abocat a les venes.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,805,,lymph,en,equivalent,terme pral.,,"L?quid transparent, alcal?, procedent de la sang, que circula pels vasos limfàtics i és abocat a les venes.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,806,Patologia,,,,,,"Inflamaci? dels vasos limfàtics, superficials o profunds, generalment aguda i menys sovint cr?nica, provocada per la propagaci? d'infeccions cutànies estreptoc?cciques o estafiloc?cciques.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,806,,limfoangitis,ca,principal,terme pral.,n f,"Inflamaci? dels vasos limfàtics, superficials o profunds, generalment aguda i menys sovint cr?nica, provocada per la propagaci? d'infeccions cutànies estreptoc?cciques o estafiloc?cciques.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,806,,limfangitis,ca,remissio,sin. compl.,n f,"Inflamaci? dels vasos limfàtics, superficials o profunds, generalment aguda i menys sovint cr?nica, provocada per la propagaci? d'infeccions cutànies estreptoc?cciques o estafiloc?cciques.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,806,,linfangitis,es,equivalent,terme pral.,n f,"Inflamaci? dels vasos limfàtics, superficials o profunds, generalment aguda i menys sovint cr?nica, provocada per la propagaci? d'infeccions cutànies estreptoc?cciques o estafiloc?cciques.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,806,,lymphangitis,en,equivalent,terme pral.,,"Inflamaci? dels vasos limfàtics, superficials o profunds, generalment aguda i menys sovint cr?nica, provocada per la propagaci? d'infeccions cutànies estreptoc?cciques o estafiloc?cciques.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,Patologia,,,,,,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,,limfoedema,ca,principal,terme pral.,n m,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,,limfedema,ca,remissio,sin. compl.,n m,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,,linfedema,es,equivalent,terme pral.,n m,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,,linfoedema,es,equivalent,terme pral.,n m,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,807,,lymphedema,en,equivalent,terme pral.,,"Edema cr?nic de les extremitats causat per l'acumulament de l?quid, ric en proteïnes, a l'espai intersticial, com a resultat d'alteracions congènites o adquirides dels vasos limfàtics.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,808,Exploraci? i diagn?stic > Tècniques,,,,,,Estudi visual o radiol?gic del sistema limfàtic.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,808,,limfografia,ca,principal,terme pral.,n f,Estudi visual o radiol?gic del sistema limfàtic.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,808,,linfograf?a,es,equivalent,terme pral.,n f,Estudi visual o radiol?gic del sistema limfàtic.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,808,,lymphography,en,equivalent,terme pral.,,Estudi visual o radiol?gic del sistema limfàtic.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,809,.Conceptes generals,,,,,,"Part extrema o punt on termina un territori, una extensi? qualsevol, un per?ode de temps.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,809,,l?mit,ca,principal,terme pral.,n m,"Part extrema o punt on termina un territori, una extensi? qualsevol, un per?ode de temps.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,809,,l?mite,es,equivalent,terme pral.,n m,"Part extrema o punt on termina un territori, una extensi? qualsevol, un per?ode de temps.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,809,,limit,en,equivalent,terme pral.,,"Part extrema o punt on termina un territori, una extensi? qualsevol, un per?ode de temps.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,810,.Conceptes generals,,,,,,"Punt fins on és possible, l?cit o tolerable que arribi una situaci? o un estat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,810,,l?mit,ca,principal,terme pral.,n m,"Punt fins on és possible, l?cit o tolerable que arribi una situaci? o un estat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,810,,l?mite,es,equivalent,terme pral.,n m,"Punt fins on és possible, l?cit o tolerable que arribi una situaci? o un estat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,810,,limit,en,equivalent,terme pral.,,"Punt fins on és possible, l?cit o tolerable que arribi una situaci? o un estat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,811,Fisiologia,,,,,,Extensi? o deformaci? màxima que pot atènyer un material elàstic sense perdre la capacitat de retornar a les seves dimensions o forma originals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,811,,l?mit d'elasticitat,ca,principal,terme pral.,n m,Extensi? o deformaci? màxima que pot atènyer un material elàstic sense perdre la capacitat de retornar a les seves dimensions o forma originals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,811,,l?mite de elasticidad,es,equivalent,terme pral.,n m,Extensi? o deformaci? màxima que pot atènyer un material elàstic sense perdre la capacitat de retornar a les seves dimensions o forma originals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,811,,l?mite el?stico,es,equivalent,terme pral.,n m,Extensi? o deformaci? màxima que pot atènyer un material elàstic sense perdre la capacitat de retornar a les seves dimensions o forma originals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,811,,elastic limit,en,equivalent,terme pral.,,Extensi? o deformaci? màxima que pot atènyer un material elàstic sense perdre la capacitat de retornar a les seves dimensions o forma originals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,812,Fisiologia,,,,,,Angle visual m?nim per sota del qual la percepci? és impossible.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,812,,l?mit de percepci?,ca,principal,terme pral.,n m,Angle visual m?nim per sota del qual la percepci? és impossible.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,812,,l?mite de percepci?n,es,equivalent,terme pral.,n m,Angle visual m?nim per sota del qual la percepci? és impossible.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,812,,limit of perception,en,equivalent,terme pral.,,Angle visual m?nim per sota del qual la percepci? és impossible.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,813,.Conceptes generals,,,,,,"Valor extrem dins d'un ventall de valors d'una prova o mesura, que si no és assolit és indicatiu de bona salut.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,813,,l?mit normal,ca,principal,terme pral.,n m,"Valor extrem dins d'un ventall de valors d'una prova o mesura, que si no és assolit és indicatiu de bona salut.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,813,,l?mite de normalidad,es,equivalent,terme pral.,n m,"Valor extrem dins d'un ventall de valors d'una prova o mesura, que si no és assolit és indicatiu de bona salut.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,813,,normal limit,en,equivalent,terme pral.,,"Valor extrem dins d'un ventall de valors d'una prova o mesura, que si no és assolit és indicatiu de bona salut.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,814,.Conceptes generals,,,,,,"Acci? i efecte de limitar, circumscriure, reduir, restringir.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,814,,limitaci?,ca,principal,terme pral.,n f,"Acci? i efecte de limitar, circumscriure, reduir, restringir.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,814,,limitaci?n,es,equivalent,terme pral.,n f,"Acci? i efecte de limitar, circumscriure, reduir, restringir.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,814,,limitation,en,equivalent,terme pral.,,"Acci? i efecte de limitar, circumscriure, reduir, restringir.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,815,.Conceptes generals,,,,,,"Fixar, assenyalar, el l?mit o els l?mits fins on és possible o l?cit que arribi alguna cosa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,815,,limitar,ca,principal,terme pral.,v tr,"Fixar, assenyalar, el l?mit o els l?mits fins on és possible o l?cit que arribi alguna cosa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,815,,limitar,es,equivalent,terme pral.,v tr,"Fixar, assenyalar, el l?mit o els l?mits fins on és possible o l?cit que arribi alguna cosa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,815,,"limitate, to",en,equivalent,terme pral.,,"Fixar, assenyalar, el l?mit o els l?mits fins on és possible o l?cit que arribi alguna cosa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,Terapèutica i prevenci? > Tècniques,,,,,,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,,limoteràpia,ca,principal,terme pral.,n f,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,,cura de fam,ca,remissio,sin. compl.,n f,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,,cura de hambre,es,equivalent,terme pral.,n f,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,,limoterapia,es,equivalent,terme pral.,n f,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,816,,limotherapy,en,equivalent,terme pral.,,"Mètode terapèutic basat en el dejuni o en el seguiment d'una dieta pobra, destinat al tractament de determinades malalties.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,817,.Conceptes generals,,,,,,"Formaci?, taca, senyal, que presenta una aparença llarga i estreta.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,817,,l?nia,ca,principal,terme pral.,n f,"Formaci?, taca, senyal, que presenta una aparença llarga i estreta.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,817,,l?nea,es,equivalent,terme pral.,n f,"Formaci?, taca, senyal, que presenta una aparença llarga i estreta.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,817,,line,en,equivalent,terme pral.,,"Formaci?, taca, senyal, que presenta una aparença llarga i estreta.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,818,.Conceptes generals,,,,,,Uni? imaginària entre dos punts de l'espai o del cos.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,818,,l?nia,ca,principal,terme pral.,n f,Uni? imaginària entre dos punts de l'espai o del cos.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,818,,l?nea,es,equivalent,terme pral.,n f,Uni? imaginària entre dos punts de l'espai o del cos.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,818,,line,en,equivalent,terme pral.,,Uni? imaginària entre dos punts de l'espai o del cos.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,819,Terapèutica i prevenci?,,,,,,"Preparat l?quid, espès, d'?s extern i de base generalment oliosa o semioliosa, utilitzat per a fer fregues com a antiàlgic o antiinflamatori.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,819,,liniment,ca,principal,terme pral.,n m,"Preparat l?quid, espès, d'?s extern i de base generalment oliosa o semioliosa, utilitzat per a fer fregues com a antiàlgic o antiinflamatori.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,819,,linimento,es,equivalent,terme pral.,n m,"Preparat l?quid, espès, d'?s extern i de base generalment oliosa o semioliosa, utilitzat per a fer fregues com a antiàlgic o antiinflamatori.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,819,,liniment,en,equivalent,terme pral.,,"Preparat l?quid, espès, d'?s extern i de base generalment oliosa o semioliosa, utilitzat per a fer fregues com a antiàlgic o antiinflamatori.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,Patologia,,,,,,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipoedema,ca,principal,terme pral.,n m,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipedema,ca,remissio,sin. compl.,n m,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipoedema dolor?s de les cames,ca,remissio,sin. compl.,n m,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipedema,es,equivalent,terme pral.,n m,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipoedema,es,equivalent,terme pral.,n m,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipedema,en,equivalent,terme pral.,,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,820,,lipoedema,en,equivalent,terme pral.,,"Edema lipomat?s dolor?s i simètric de les extremitats inferiors, en el qual la composici? de greix subcutani afectat és anormal, amb un augment dels àcids grassos insaturats.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,821,Terapèutica i prevenci? > Tècniques,,,,,,Procediment consistent a introduir sota la pell una cànula connectada a una bomba de buit i aspirar el greix subcutani.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,821,,liposucci?,ca,principal,terme pral.,n f,Procediment consistent a introduir sota la pell una cànula connectada a una bomba de buit i aspirar el greix subcutani.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,821,,liposucci?n,es,equivalent,terme pral.,n f,Procediment consistent a introduir sota la pell una cànula connectada a una bomba de buit i aspirar el greix subcutani.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,821,,liposuction,en,equivalent,terme pral.,,Procediment consistent a introduir sota la pell una cànula connectada a una bomba de buit i aspirar el greix subcutani.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,822,.Conceptes generals,,,,,,"Substància en què les molècules resten relativament lliures i poden canviar de posici?, per? les forces de cohesi? les obliguen a mantenir-se en un volum fix.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,822,,l?quid,ca,principal,terme pral.,n m,"Substància en què les molècules resten relativament lliures i poden canviar de posici?, per? les forces de cohesi? les obliguen a mantenir-se en un volum fix.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,822,,l?quido,es,equivalent,terme pral.,n m,"Substància en què les molècules resten relativament lliures i poden canviar de posici?, per? les forces de cohesi? les obliguen a mantenir-se en un volum fix.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,822,,liquid,en,equivalent,terme pral.,,"Substància en què les molècules resten relativament lliures i poden canviar de posici?, per? les forces de cohesi? les obliguen a mantenir-se en un volum fix.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,Anatomia,,,,,,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,l?quid sinovial,ca,principal,terme pral.,n m,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,l?quid articular,ca,remissio,sin. compl.,n m,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,sin?via,ca,remissio,sin. compl.,n f,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,l?quido sinovial,es,equivalent,terme pral.,n m,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,sinovia,es,equivalent,terme pral.,n f,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,synovia,en,equivalent,terme pral.,,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,823,,synovial fluid,en,equivalent,terme pral.,,"L?quid clar, groguenc, visc?s i lubrificant secretat per les membranes sinovials de les cavitats articulars, compost pels elements plasmàtics filtrats a través dels capil·lars subendotelials i per substàncies pr?pies de les cèl·lules sinovials, que coagula espontàniament després de ser extret.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,.Conceptes generals,,,,,,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,,llargada,ca,principal,terme pral.,n f,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,,longitud,ca,remissio,terme pral.,n f,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,,llargària,ca,remissio,sin. compl.,n f,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,,longitud,es,equivalent,terme pral.,n f,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,824,,length,en,equivalent,terme pral.,,"Extensi? de l'un extrem a l'altre d'una cosa, del començament a l'acabament.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,825,.Conceptes generals,,,,,,"Relaci? general, necessària i constant que explica els fen?mens.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,825,,llei,ca,principal,terme pral.,n f,"Relaci? general, necessària i constant que explica els fen?mens.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,825,,ley,es,equivalent,terme pral.,n f,"Relaci? general, necessària i constant que explica els fen?mens.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,825,,law,en,equivalent,terme pral.,,"Relaci? general, necessària i constant que explica els fen?mens.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,Fisiologia,,,,,,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,,llei de Bell,ca,principal,terme pral.,n f,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,,llei de Bell-Magendie,ca,remissio,terme pral.,n f,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,,ley de Bell-Magendie,es,equivalent,terme pral.,n f,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,,Bell law,en,equivalent,terme pral.,,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,826,,Bell-Magendie law,en,equivalent,terme pral.,,Llei que enuncia que les arrels anteriors dels nervis raquidis s?n motores i les posteriors s?n sensitives.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,827,Fisiologia,,,,,,"Llei que enuncia que cada regi? de la pell rep, almenys, la innervaci? de tres arrels espinals sensitives, la qual cosa fa que si se secciona una sola arrel no hi ha anestèsia en el territori corresponent, i és necessari, per tal d'aconseguir-ho, seccionar les immediates superior i inferior.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,827,,llei de Sherrington,ca,principal,terme pral.,n f,"Llei que enuncia que cada regi? de la pell rep, almenys, la innervaci? de tres arrels espinals sensitives, la qual cosa fa que si se secciona una sola arrel no hi ha anestèsia en el territori corresponent, i és necessari, per tal d'aconseguir-ho, seccionar les immediates superior i inferior.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,827,,ley de Sherrington,es,equivalent,terme pral.,n f,"Llei que enuncia que cada regi? de la pell rep, almenys, la innervaci? de tres arrels espinals sensitives, la qual cosa fa que si se secciona una sola arrel no hi ha anestèsia en el territori corresponent, i és necessari, per tal d'aconseguir-ho, seccionar les immediates superior i inferior.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,827,,Sherrington's law,en,equivalent,terme pral.,,"Llei que enuncia que cada regi? de la pell rep, almenys, la innervaci? de tres arrels espinals sensitives, la qual cosa fa que si se secciona una sola arrel no hi ha anestèsia en el territori corresponent, i és necessari, per tal d'aconseguir-ho, seccionar les immediates superior i inferior.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,828,Anatomia,,,,,,Estructura anat?mica en forma de llengua petita.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,828,,l?ngula,ca,principal,terme pral.,n f,Estructura anat?mica en forma de llengua petita.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,828,,llengüeta,ca,remissio,sin. compl.,n f,Estructura anat?mica en forma de llengua petita.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,828,,l?ngula,es,equivalent,terme pral.,n f,Estructura anat?mica en forma de llengua petita.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,828,,lingula,en,equivalent,terme pral.,,Estructura anat?mica en forma de llengua petita.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,Terapèutica i prevenci? > Tècniques,,,,,,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,,lligament,ca,principal,terme pral.,n m,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,,lligada,ca,remissio,sin. compl.,n f,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,,ligadura,es,equivalent,terme pral.,n f,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,,ligamento,es,equivalent,terme pral.,n m,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,829,,ligation,en,equivalent,terme pral.,,Operaci? de lligar.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,830,Anatomia,,,,,,Estructura que uneix dues o més estructures de forma que es permeti cert grau de moviment entre elles.,ca
